respondent_id,age,gender,educ,region,income,q1_policy_likert,q1_support_binary,q2_worry,q3_financial_stress,q4_econ_confidence,support_prob,weight
R0644,35-49,Woman,Bachelor+,South,Over $80k,Somewhat oppose,0,Job loss / automation,4,2,0.2689414213699951,0.6623922010494621
R0645,50-64,Woman,Bachelor+,Northeast,Over $80k,Somewhat oppose,1,Wages not keeping up,3,2,0.2689414213699951,1.263449268332222
R0646,18-34,Man,Bachelor+,West,,Somewhat oppose,0,Wages not keeping up,4,2,0.2788848219771369,0.31572106838939346
R0647,35-49,Man,No college,South,Over $80k,Somewhat oppose,0,Retirement security,4,2,0.259225100817846,2.096123851264957
R0648,18-34,Man,Some college,South,Under $40k,Somewhat oppose,1,Housing costs,3,2,0.4625701546562504,0.6144883270987976
R0649,18-34,Woman,Bachelor+,West,$40k–$80k,Neither,0,Healthcare costs,3,3,0.4625701546562504,0.31572106838939346
R0650,35-49,Man,Bachelor+,Midwest,$40k–$80k,Neither,1,Healthcare costs,3,2,0.3429895373265011,0.6969524128593626
R0651,18-34,Man,Bachelor+,South,Over $80k,Somewhat oppose,0,Housing costs,4,1,0.2404890830508889,0.3395362158296236
R0652,18-34,Man,No college,West,Over $80k,Somewhat oppose,0,Healthcare costs,4,2,0.3318122278318339,0.9990915665210944
R0653,18-34,Woman,Some college,West,$40k–$80k,Somewhat support,1,Wages not keeping up,3,2,0.5621765008857981,0.5713879760084106
R0654,18-34,Woman,Some college,Northeast,$40k–$80k,Neither,1,Housing costs,4,3,0.5621765008857981,0.7261931652714344
R0655,18-34,Man,Bachelor+,South,$40k–$80k,Somewhat oppose,0,Housing costs,5,4,0.3429895373265011,0.3395362158296236
R0656,18-34,Man,No college,Northeast,Over $80k,Somewhat oppose,1,Healthcare costs,4,2,0.3318122278318339,1.2697737746537208
R0657,35-49,Woman,Bachelor+,West,Over $80k,Neither,0,Wages not keeping up,5,2,0.3100255188723875,0.5944645532886987
R0658,18-34,Man,Bachelor+,South,Over $80k,Strongly oppose,0,Healthcare costs,4,2,0.2404890830508889,0.3395362158296236
R0659,50-64,Woman,Some college,South,Over $80k,Somewhat oppose,0,Job loss / automation,4,2,0.3100255188723875,2.004719100786816
R0660,50-64,Woman,No college,Midwest,$40k–$80k,Somewhat oppose,0,Healthcare costs,4,2,0.4255574831883411,3.1629327645290637
R0661,50-64,Woman,No college,West,Over $80k,Somewhat oppose,0,Housing costs,3,2,0.320821300824607,3.1629327645290637
R0662,35-49,Woman,Some college,West,,Somewhat oppose,0,Wages not keeping up,3,3,0.401312339887548,1.0758543914891445
R0663,18-34,Woman,Some college,South,Under $40k,Neither,0,Wages not keeping up,3,3,0.5374298453437496,0.636678733807699
R0664,35-49,Woman,No college,Northeast,Over $80k,Neither,0,Healthcare costs,4,2,0.3658644089891993,2.477167990379596
R0665,35-49,Woman,Some college,Midwest,Over $80k,Somewhat oppose,1,Retirement security,3,1,0.389360766050778,1.306884977378032
R0666,18-34,Woman,No college,South,,Somewhat oppose,0,Job loss / automation,4,2,0.3543436937742045,1.153456568147061
R0667,18-34,Man,Some college,West,Over $80k,Somewhat oppose,0,Wages not keeping up,5,2,0.3658644089891993,0.5514731729799301
R0668,35-49,Woman,Bachelor+,West,Over $80k,Somewhat oppose,0,Housing costs,5,2,0.3100255188723875,0.5944645532886987
R0669,18-34,Woman,Bachelor+,South,$40k–$80k,Somewhat oppose,1,Wages not keeping up,4,3,0.41338242108267,0.35179754999887203
R0670,35-49,Man,Bachelor+,Northeast,,Neither,1,Housing costs,5,2,0.3775406687981454,0.7291893502144638
R0671,35-49,Woman,No college,South,$40k–$80k,Somewhat oppose,0,Job loss / automation,4,3,0.4378234991142019,2.1718190902476184
R0672,50-64,Woman,Some college,West,Over $80k,Neither,0,Wages not keeping up,5,2,0.3543436937742045,1.799137192180751
R0673,35-49,Woman,Bachelor+,Northeast,,Neither,0,Housing costs,4,1,0.3100255188723875,0.7555218410616938
R0674,50-64,Man,Some college,West,Under $40k,Neither,1,Retirement security,5,3,0.4255574831883411,1.7364311775148669
R0675,18-34,Woman,Bachelor+,West,Over $80k,Neither,0,Healthcare costs,4,2,0.3429895373265012,0.31572106838939346
R0676,18-34,Man,Bachelor+,South,$40k–$80k,Somewhat oppose,0,Retirement security,5,1,0.3429895373265011,0.3395362158296236
R0677,18-34,Woman,Some college,West,Under $40k,Somewhat support,1,Wages not keeping up,2,2,0.5866175789173301,0.5713879760084106
R0678,18-34,Man,Some college,Midwest,$40k–$80k,Neither,1,Job loss / automation,4,3,0.47502081252106,0.6698973493958539
R0679,18-34,Man,No college,South,Under $40k,Neither,0,Job loss / automation,4,2,0.425557483188341,1.1132547065030258
R0680,18-34,Woman,Bachelor+,South,Under $40k,Neither,0,Wages not keeping up,4,1,0.4378234991142019,0.35179754999887203
R0681,65+,Woman,No college,South,$40k–$80k,Somewhat oppose,0,Healthcare costs,5,1,0.3429895373265011,3.1629327645290637
R0682,18-34,Man,No college,Northeast,Over $80k,Somewhat oppose,1,Job loss / automation,4,1,0.3318122278318339,1.2697737746537208
R0683,50-64,Man,Bachelor+,Midwest,$40k–$80k,Somewhat oppose,1,Wages not keeping up,4,1,0.299432857526027,1.1655043815174555
R0684,18-34,Man,Some college,Midwest,Over $80k,Somewhat oppose,1,Wages not keeping up,4,3,0.3543436937742045,0.6698973493958539
R0685,35-49,Woman,Bachelor+,West,,Somewhat oppose,1,Job loss / automation,4,2,0.3100255188723875,0.5944645532886987
R0686,18-34,Woman,Some college,West,Over $80k,Neither,0,Wages not keeping up,3,2,0.4378234991142019,0.5713879760084106
R0687,35-49,Man,Bachelor+,South,Under $40k,Somewhat oppose,0,Wages not keeping up,3,2,0.3318122278318339,0.6393055930608685
R0688,18-34,Woman,No college,Midwest,Over $80k,Neither,0,Job loss / automation,3,2,0.389360766050778,1.257464891632872
R0689,35-49,Man,Some college,West,Over $80k,Somewhat oppose,0,Wages not keeping up,4,1,0.3318122278318339,1.0383572281020084
R0690,18-34,Woman,Some college,Northeast,Over $80k,Neither,0,Housing costs,4,3,0.4378234991142019,0.7261931652714344
R0691,65+,Woman,Bachelor+,Northeast,,Somewhat oppose,1,Wages not keeping up,4,2,0.3318122278318339,3.1629327645290637
R0692,18-34,Woman,No college,West,Over $80k,Neither,1,Healthcare costs,4,2,0.401312339887548,1.035170768066239
R0693,18-34,Woman,Some college,South,Under $40k,Somewhat support,1,Job loss / automation,3,3,0.5374298453437496,0.636678733807699
R0694,18-34,Woman,Bachelor+,Midwest,Over $80k,Somewhat oppose,0,Retirement security,5,1,0.3318122278318339,0.3835194842200946
R0695,18-34,Woman,Bachelor+,South,Over $80k,Somewhat oppose,0,Housing costs,2,2,0.299432857526027,0.35179754999887203
R0696,35-49,Woman,Bachelor+,West,,Neither,0,Wages not keeping up,4,2,0.425557483188341,0.5944645532886987
R0697,18-34,Woman,No college,South,Over $80k,Neither,0,Job loss / automation,5,1,0.3543436937742045,1.153456568147061
R0698,18-34,Man,No college,South,Over $80k,Strongly oppose,1,Job loss / automation,5,2,0.289050497374996,1.1132547065030258
R0699,50-64,Man,Bachelor+,West,Over $80k,Strongly oppose,0,Retirement security,4,1,0.2141650169574414,0.9594669989022951
R0700,18-34,Woman,Bachelor+,Northeast,Over $80k,Neither,0,Housing costs,4,3,0.3429895373265012,0.40125884971929787
R0701,35-49,Man,Bachelor+,Midwest,$40k–$80k,Somewhat oppose,1,Housing costs,4,1,0.3429895373265011,0.6969524128593626
R0702,18-34,Woman,Some college,Midwest,Over $80k,Neither,0,Wages not keeping up,4,3,0.425557483188341,0.6940886871003358
R0703,18-34,Woman,Bachelor+,West,$40k–$80k,Neither,0,Healthcare costs,5,2,0.4625701546562504,0.31572106838939346
R0704,18-34,Man,Bachelor+,South,$40k–$80k,Neither,0,Job loss / automation,5,3,0.3429895373265011,0.3395362158296236
R0705,35-49,Woman,No college,South,Over $80k,Somewhat oppose,0,Job loss / automation,4,3,0.320821300824607,2.1718190902476184
R0706,18-34,Man,Bachelor+,Northeast,Over $80k,Somewhat oppose,0,Housing costs,5,2,0.2788848219771369,0.3872736220086664
R0707,18-34,Man,No college,Midwest,Over $80k,Neither,0,Job loss / automation,4,2,0.320821300824607,1.213637988226473
R0708,35-49,Man,Some college,Midwest,Over $80k,Somewhat oppose,0,Job loss / automation,4,1,0.320821300824607,1.261335616876646
R0709,50-64,Woman,Some college,South,$40k–$80k,Neither,1,Housing costs,3,3,0.425557483188341,2.004719100786816
R0710,18-34,Woman,Bachelor+,South,$40k–$80k,Neither,1,Healthcare costs,4,2,0.41338242108267,0.35179754999887203
R0711,18-34,Woman,Bachelor+,South,Over $80k,Somewhat oppose,1,Job loss / automation,4,2,0.299432857526027,0.35179754999887203
R0712,35-49,Man,Bachelor+,West,,Somewhat oppose,1,Retirement security,4,2,0.3543436937742045,0.5737454535119403
R0713,50-64,Man,Some college,South,$40k–$80k,Somewhat oppose,0,Housing costs,5,1,0.3543436937742045,1.9348478614609572
R0714,18-34,Woman,Bachelor+,West,Over $80k,Somewhat oppose,0,Wages not keeping up,4,2,0.3429895373265012,0.31572106838939346
R0715,18-34,Man,Bachelor+,South,Over $80k,Somewhat oppose,0,Wages not keeping up,5,2,0.2404890830508889,0.3395362158296236
R0716,35-49,Man,No college,South,Over $80k,Neither,0,Job loss / automation,4,2,0.259225100817846,2.096123851264957
R0717,18-34,Man,Bachelor+,South,,Neither,1,Job loss / automation,4,1,0.3429895373265011,0.3395362158296236
R0718,18-34,Man,Bachelor+,South,Over $80k,Strongly oppose,0,Job loss / automation,4,1,0.2404890830508889,0.3395362158296236
R0719,18-34,Man,Some college,West,Over $80k,Neither,0,Wages not keeping up,4,2,0.3658644089891993,0.5514731729799301
R0720,18-34,Woman,No college,South,Over $80k,Somewhat oppose,1,Wages not keeping up,4,3,0.3543436937742045,1.153456568147061
R0721,50-64,Woman,Some college,South,Under $40k,Neither,0,Healthcare costs,4,3,0.4501660026875221,2.004719100786816
R0722,50-64,Man,Some college,Northeast,$40k–$80k,Somewhat oppose,0,Housing costs,4,3,0.401312339887548,2.206879573988381
R0723,35-49,Woman,Some college,South,Over $80k,Somewhat oppose,0,Housing costs,4,1,0.3543436937742045,1.1987889848852524
R0724,50-64,Man,Some college,West,Over $80k,Somewhat oppose,0,Wages not keeping up,3,1,0.289050497374996,1.7364311775148669
R0725,35-49,Man,Some college,Midwest,$40k–$80k,Neither,1,Retirement security,4,2,0.4378234991142019,1.261335616876646
R0726,65+,Man,Bachelor+,Midwest,Over $80k,Somewhat oppose,0,Healthcare costs,5,1,0.1750862681640398,3.0526938626922555
R0727,65+,Man,Some college,West,$40k–$80k,Somewhat oppose,0,Retirement security,3,2,0.3543436937742045,3.1629327645290637
R0728,18-34,Woman,Bachelor+,Northeast,$40k–$80k,Neither,1,Wages not keeping up,3,3,0.4625701546562504,0.40125884971929787
R0729,18-34,Man,Bachelor+,Midwest,$40k–$80k,Somewhat oppose,1,Retirement security,3,3,0.3775406687981454,0.37015253338017146
R0730,35-49,Woman,Bachelor+,Midwest,Under $40k,Neither,0,Retirement security,4,2,0.4378234991142019,0.7221207632023516
R0731,50-64,Woman,No college,West,$40k–$80k,Somewhat oppose,0,Healthcare costs,4,2,0.4378234991142019,3.1629327645290637
R0732,35-49,Man,Some college,Northeast,$40k–$80k,Neither,1,Housing costs,3,3,0.4501660026875221,1.3196776162940662
R0733,18-34,Man,Bachelor+,West,,Somewhat oppose,0,Healthcare costs,4,2,0.2788848219771369,0.31572106838939346
R0734,35-49,Man,Bachelor+,Midwest,$40k–$80k,Somewhat oppose,1,Wages not keeping up,4,2,0.3429895373265011,0.6969524128593626
R0735,35-49,Woman,Bachelor+,Midwest,Over $80k,Somewhat oppose,0,Housing costs,5,1,0.299432857526027,0.7221207632023516
R0736,35-49,Man,Bachelor+,South,,Strongly oppose,1,Job loss / automation,4,1,0.2141650169574414,0.6393055930608685
R0737,65+,Man,Some college,South,$40k–$80k,Somewhat oppose,0,Housing costs,4,3,0.3100255188723875,3.1629327645290637
R0738,18-34,Woman,No college,Midwest,$40k–$80k,Neither,0,Wages not keeping up,3,3,0.5124973964842103,1.257464891632872
R0739,65+,Man,No college,South,$40k–$80k,Somewhat oppose,1,Housing costs,3,1,0.2788848219771369,3.1629327645290637
R0740,18-34,Woman,Bachelor+,Midwest,Over $80k,Somewhat oppose,0,Job loss / automation,4,2,0.3318122278318339,0.3835194842200946
R0741,18-34,Woman,Some college,South,Over $80k,Neither,0,Healthcare costs,4,3,0.389360766050778,0.636678733807699
R0742,18-34,Woman,Bachelor+,South,Over $80k,Somewhat oppose,1,Job loss / automation,4,3,0.299432857526027,0.35179754999887203
R0743,18-34,Man,Bachelor+,Midwest,Over $80k,Strongly oppose,0,Wages not keeping up,3,3,0.2689414213699951,0.37015253338017146
R0744,50-64,Woman,No college,Northeast,Over $80k,Somewhat oppose,0,Housing costs,4,2,0.320821300824607,3.1629327645290637
R0745,18-34,Woman,No college,West,,Neither,1,Job loss / automation,2,2,0.52497918747894,1.035170768066239
R0746,35-49,Woman,Bachelor+,South,$40k–$80k,Neither,1,Job loss / automation,4,2,0.3775406687981454,0.6623922010494621
R0747,50-64,Man,Some college,South,$40k–$80k,Neither,0,Healthcare costs,3,3,0.3543436937742045,1.9348478614609572
R0748,18-34,Man,No college,South,Over $80k,Somewhat oppose,0,Wages not keeping up,4,3,0.289050497374996,1.1132547065030258
R0749,18-34,Woman,No college,Northeast,Over $80k,Neither,1,Healthcare costs,4,1,0.401312339887548,1.3156278539669846
R0750,50-64,Woman,Some college,Midwest,Under $40k,Neither,0,Retirement security,5,2,0.4875026035157896,2.1854866116674128
R0751,50-64,Man,No college,South,Over $80k,Somewhat oppose,0,Job loss / automation,4,2,0.2227001388253088,3.1629327645290637
R0752,35-49,Woman,Bachelor+,Midwest,Over $80k,Somewhat oppose,0,Wages not keeping up,5,2,0.299432857526027,0.7221207632023516
R0753,65+,Man,Some college,Northeast,Over $80k,Strongly oppose,0,Retirement security,4,3,0.2497398944048823,3.1629327645290637
R0754,50-64,Man,Some college,Northeast,$40k–$80k,Somewhat oppose,0,Healthcare costs,4,1,0.401312339887548,2.206879573988381
R0755,18-34,Man,No college,South,Over $80k,Somewhat oppose,0,Wages not keeping up,3,1,0.289050497374996,1.1132547065030258
R0756,18-34,Man,Some college,West,$40k–$80k,Neither,0,Job loss / automation,4,4,0.4875026035157896,0.5514731729799301
R0757,35-49,Woman,Some college,West,Under $40k,Somewhat support,0,Wages not keeping up,3,3,0.549833997312478,1.0758543914891445
R0758,18-34,Man,Bachelor+,South,Over $80k,Somewhat oppose,1,Housing costs,4,2,0.2404890830508889,0.3395362158296236
R0759,35-49,Man,Bachelor+,West,Under $40k,Somewhat oppose,0,Wages not keeping up,4,2,0.3775406687981454,0.5737454535119403
R0760,18-34,Woman,No college,Midwest,Over $80k,Neither,0,Healthcare costs,3,1,0.389360766050778,1.257464891632872
R0761,18-34,Woman,Some college,Midwest,$40k–$80k,Neither,0,Wages not keeping up,3,3,0.549833997312478,0.6940886871003358
R0762,18-34,Woman,Bachelor+,Midwest,$40k–$80k,Neither,1,Retirement security,4,3,0.4501660026875221,0.3835194842200946
R0763,18-34,Man,Bachelor+,West,Over $80k,Somewhat oppose,0,Job loss / automation,3,2,0.2788848219771369,0.31572106838939346
R0764,50-64,Woman,Bachelor+,Midwest,$40k–$80k,Somewhat oppose,0,Retirement security,4,2,0.3658644089891993,1.207593083786198
R0765,18-34,Woman,Bachelor+,South,Over $80k,Neither,0,Wages not keeping up,3,2,0.299432857526027,0.35179754999887203
R0766,18-34,Woman,Bachelor+,Midwest,Over $80k,Somewhat oppose,1,Job loss / automation,4,1,0.3318122278318339,0.3835194842200946
R0767,35-49,Man,Bachelor+,Midwest,Over $80k,Strongly oppose,0,Healthcare costs,4,1,0.2404890830508889,0.6969524128593626
R0768,35-49,Woman,Bachelor+,South,Over $80k,Somewhat oppose,1,Wages not keeping up,3,2,0.2689414213699951,0.6623922010494621
R0769,50-64,Man,Bachelor+,Midwest,$40k–$80k,Somewhat oppose,0,Retirement security,5,2,0.299432857526027,1.1655043815174555
R0770,18-34,Woman,Bachelor+,South,Over $80k,Somewhat oppose,0,Job loss / automation,4,2,0.299432857526027,0.35179754999887203
R0771,18-34,Man,No college,Midwest,Over $80k,Somewhat oppose,1,Job loss / automation,4,2,0.320821300824607,1.213637988226473
R0772,18-34,Man,Bachelor+,Northeast,Under $40k,Somewhat oppose,1,Healthcare costs,3,1,0.41338242108267,0.3872736220086664
R0773,18-34,Man,Some college,South,Over $80k,Somewhat oppose,1,Job loss / automation,5,1,0.320821300824607,0.6144883270987976
R0774,35-49,Woman,Some college,South,Over $80k,Neither,1,Healthcare costs,4,2,0.3543436937742045,1.1987889848852524
R0775,18-34,Man,Some college,West,Over $80k,Somewhat oppose,0,Healthcare costs,3,3,0.3658644089891993,0.5514731729799301
R0776,18-34,Man,Some college,Northeast,Over $80k,Somewhat oppose,0,Wages not keeping up,4,2,0.3658644089891993,0.7008828779461082
R0777,18-34,Man,Some college,West,Under $40k,Neither,1,Healthcare costs,3,2,0.5124973964842103,0.5514731729799301
R0778,18-34,Man,Bachelor+,South,Over $80k,Somewhat oppose,0,Wages not keeping up,4,1,0.2404890830508889,0.3395362158296236
R0779,50-64,Man,No college,West,Over $80k,Somewhat oppose,0,Wages not keeping up,4,2,0.259225100817846,3.1458533801834325
R0780,18-34,Man,Bachelor+,West,Under $40k,Somewhat oppose,1,Healthcare costs,4,3,0.41338242108267,0.31572106838939346
R0781,18-34,Man,Bachelor+,West,,Somewhat oppose,0,Retirement security,3,3,0.389360766050778,0.31572106838939346
R0782,35-49,Woman,Bachelor+,South,Over $80k,Strongly oppose,0,Housing costs,4,1,0.2689414213699951,0.6623922010494621
R0783,50-64,Woman,Bachelor+,Midwest,Over $80k,Neither,0,Wages not keeping up,5,2,0.259225100817846,1.207593083786198
R0784,35-49,Woman,No college,South,Over $80k,Neither,1,Wages not keeping up,4,2,0.320821300824607,2.1718190902476184
R0785,50-64,Woman,Bachelor+,West,$40k–$80k,Neither,0,Retirement security,4,3,0.3775406687981454,0.994115277788133
R0786,18-34,Man,Bachelor+,South,Under $40k,Somewhat oppose,1,Housing costs,5,2,0.3658644089891993,0.3395362158296236
R0787,35-49,Woman,Some college,South,Under $40k,Neither,0,Retirement security,2,3,0.5,1.1987889848852524
R0788,65+,Woman,Bachelor+,South,$40k–$80k,Neither,0,Healthcare costs,5,1,0.289050497374996,2.901318037687803
R0789,18-34,Man,Bachelor+,South,$40k–$80k,Somewhat oppose,1,Job loss / automation,3,3,0.3429895373265011,0.3395362158296236
R0790,18-34,Woman,Some college,South,,Neither,1,Job loss / automation,3,2,0.389360766050778,0.636678733807699
R0791,18-34,Man,No college,Midwest,Over $80k,Neither,0,Job loss / automation,4,2,0.320821300824607,1.213637988226473
R0792,35-49,Woman,Bachelor+,South,Over $80k,Somewhat oppose,1,Wages not keeping up,3,2,0.2689414213699951,0.6623922010494621
R0793,35-49,Man,No college,South,$40k–$80k,Somewhat oppose,0,Job loss / automation,3,3,0.3658644089891993,2.096123851264957
R0794,50-64,Man,Some college,Midwest,Over $80k,Somewhat oppose,0,Retirement security,4,2,0.2788848219771369,2.1093150133485548
R0795,18-34,Woman,Bachelor+,Midwest,Under $40k,Neither,1,Healthcare costs,4,3,0.47502081252106,0.3835194842200946
R0796,18-34,Woman,Some college,South,$40k–$80k,Neither,0,Healthcare costs,3,4,0.5124973964842103,0.636678733807699
R0797,50-64,Woman,No college,South,Over $80k,Somewhat oppose,0,Retirement security,5,3,0.2788848219771369,3.1629327645290637
R0798,18-34,Man,Some college,South,$40k–$80k,Neither,1,Wages not keeping up,2,2,0.4378234991142019,0.6144883270987976
R0799,35-49,Woman,Bachelor+,Northeast,Over $80k,Somewhat oppose,0,Wages not keeping up,4,2,0.3100255188723875,0.7555218410616938
R0800,18-34,Woman,Some college,South,Over $80k,Neither,0,Job loss / automation,4,3,0.389360766050778,0.636678733807699
R0801,50-64,Man,Bachelor+,South,Over $80k,Somewhat oppose,0,Wages not keeping up,5,2,0.1824255238063563,1.0691023606390948
R0802,18-34,Man,Bachelor+,South,$40k–$80k,Somewhat oppose,0,Retirement security,5,2,0.3429895373265011,0.3395362158296236
R0803,50-64,Woman,Bachelor+,South,$40k–$80k,Somewhat oppose,1,Healthcare costs,5,2,0.3318122278318339,1.1077097924645887
R0804,18-34,Man,No college,West,$40k–$80k,Neither,1,Wages not keeping up,4,2,0.4501660026875221,0.9990915665210944
R0805,35-49,Man,Some college,Midwest,$40k–$80k,Somewhat oppose,0,Housing costs,3,2,0.4378234991142019,1.261335616876646
R0806,35-49,Woman,Some college,South,Over $80k,Somewhat oppose,0,Job loss / automation,4,2,0.3543436937742045,1.1987889848852524
R0807,65+,Woman,Bachelor+,Midwest,,Somewhat oppose,0,Housing costs,4,3,0.2227001388253088,3.1629327645290637
R0808,18-34,Woman,Bachelor+,West,$40k–$80k,Neither,1,Job loss / automation,4,2,0.4625701546562504,0.31572106838939346
R0809,18-34,Woman,Bachelor+,West,Over $80k,Somewhat oppose,0,Job loss / automation,4,3,0.3429895373265012,0.31572106838939346
R0810,35-49,Woman,Bachelor+,Northeast,$40k–$80k,Neither,1,Job loss / automation,3,3,0.425557483188341,0.7555218410616938
R0811,18-34,Woman,No college,South,$40k–$80k,Neither,1,Housing costs,3,2,0.47502081252106,1.153456568147061
R0812,18-34,Woman,Bachelor+,Northeast,Over $80k,Somewhat oppose,0,Healthcare costs,4,2,0.3429895373265012,0.40125884971929787
R0813,50-64,Woman,Bachelor+,West,Over $80k,Somewhat oppose,0,Wages not keeping up,5,3,0.2689414213699951,0.994115277788133
R0814,18-34,Woman,Bachelor+,West,Over $80k,Neither,0,Wages not keeping up,4,2,0.3429895373265012,0.31572106838939346
R0815,18-34,Woman,Bachelor+,Midwest,Over $80k,Somewhat oppose,0,Healthcare costs,4,1,0.3318122278318339,0.3835194842200946
R0816,18-34,Woman,Some college,South,$40k–$80k,Neither,1,Wages not keeping up,3,1,0.5124973964842103,0.636678733807699
R0817,50-64,Man,Some college,Northeast,$40k–$80k,Somewhat oppose,1,Job loss / automation,4,2,0.401312339887548,2.206879573988381
R0818,18-34,Man,Some college,West,$40k–$80k,Neither,0,Wages not keeping up,3,2,0.4875026035157896,0.5514731729799301
R0819,18-34,Man,Some college,Midwest,Over $80k,Neither,1,Wages not keeping up,4,2,0.3543436937742045,0.6698973493958539
R0820,18-34,Woman,Bachelor+,South,Over $80k,Somewhat oppose,1,Wages not keeping up,3,2,0.299432857526027,0.35179754999887203
R0821,18-34,Man,Bachelor+,Northeast,Over $80k,Somewhat oppose,1,Retirement security,4,1,0.2788848219771369,0.3872736220086664
R0822,18-34,Man,Bachelor+,South,$40k–$80k,Somewhat oppose,0,Healthcare costs,4,2,0.3429895373265011,0.3395362158296236
R0823,50-64,Woman,Bachelor+,West,$40k–$80k,Neither,0,Wages not keeping up,4,3,0.3775406687981454,0.994115277788133
R0824,18-34,Man,Some college,Midwest,Over $80k,Somewhat oppose,0,Wages not keeping up,4,4,0.3543436937742045,0.6698973493958539
R0825,18-34,Man,No college,Midwest,$40k–$80k,Neither,1,Retirement security,5,4,0.4378234991142019,1.213637988226473
R0826,50-64,Man,Bachelor+,West,Over $80k,Strongly oppose,0,Job loss / automation,5,2,0.2141650169574414,0.9594669989022951
R0827,18-34,Man,Bachelor+,South,Over $80k,Somewhat oppose,0,Housing costs,4,1,0.2404890830508889,0.3395362158296236
R0828,18-34,Man,No college,South,Over $80k,Somewhat oppose,0,Healthcare costs,4,2,0.289050497374996,1.1132547065030258
R0829,18-34,Woman,No college,West,$40k–$80k,Neither,0,Retirement security,4,3,0.52497918747894,1.035170768066239
R0830,18-34,Man,No college,Midwest,Over $80k,Somewhat oppose,0,Wages not keeping up,4,3,0.320821300824607,1.213637988226473
R0831,35-49,Man,Bachelor+,South,Under $40k,Somewhat oppose,1,Retirement security,4,2,0.3318122278318339,0.6393055930608685
R0832,35-49,Woman,No college,South,Over $80k,Somewhat oppose,0,Healthcare costs,4,2,0.320821300824607,2.1718190902476184
R0833,18-34,Man,Bachelor+,West,Over $80k,Somewhat oppose,0,Retirement security,4,1,0.2788848219771369,0.31572106838939346
R0834,35-49,Woman,Bachelor+,South,Over $80k,Somewhat oppose,1,Housing costs,4,1,0.2689414213699951,0.6623922010494621
R0835,50-64,Woman,Bachelor+,South,$40k–$80k,Neither,0,Healthcare costs,5,3,0.3318122278318339,1.1077097924645887
R0836,18-34,Woman,Some college,South,$40k–$80k,Somewhat support,0,Job loss / automation,3,3,0.5124973964842103,0.636678733807699
R0837,18-34,Man,Bachelor+,Midwest,Over $80k,Somewhat oppose,0,Wages not keeping up,4,1,0.2689414213699951,0.37015253338017146
R0838,65+,Woman,Some college,West,Under $40k,Neither,0,Wages not keeping up,3,3,0.4501660026875221,3.1629327645290637
R0839,65+,Woman,Bachelor+,Northeast,Over $80k,Somewhat oppose,0,Retirement security,5,3,0.2314752165009823,3.1629327645290637
R0840,18-34,Woman,Bachelor+,South,Over $80k,Neither,1,Housing costs,5,1,0.299432857526027,0.35179754999887203
R0841,35-49,Woman,Bachelor+,Midwest,Over $80k,Neither,0,Wages not keeping up,4,3,0.299432857526027,0.7221207632023516
R0842,18-34,Woman,Some college,South,Over $80k,Somewhat oppose,0,Job loss / automation,3,3,0.389360766050778,0.636678733807699
R0843,18-34,Woman,No college,South,Under $40k,Neither,1,Healthcare costs,4,2,0.5,1.153456568147061
R0844,18-34,Woman,Some college,Midwest,Under $40k,Somewhat support,1,Wages not keeping up,4,2,0.574442516811659,0.6940886871003358
R0845,35-49,Woman,Bachelor+,West,Under $40k,Neither,1,Healthcare costs,4,3,0.4501660026875221,0.5944645532886987
R0846,65+,Woman,Some college,Northeast,Over $80k,Somewhat oppose,0,Healthcare costs,4,2,0.3100255188723875,3.1629327645290637
R0847,18-34,Man,No college,Northeast,Over $80k,Somewhat oppose,0,Housing costs,4,2,0.3318122278318339,1.2697737746537208
R0848,35-49,Man,Bachelor+,Northeast,Over $80k,Somewhat oppose,0,Retirement security,4,1,0.2497398944048823,0.7291893502144638
R0849,35-49,Woman,No college,South,$40k–$80k,Neither,0,Healthcare costs,3,3,0.4378234991142019,2.1718190902476184
R0850,65+,Man,Bachelor+,Midwest,$40k–$80k,Somewhat oppose,0,Healthcare costs,4,1,0.259225100817846,3.0526938626922555
R0851,18-34,Man,No college,South,Over $80k,Somewhat oppose,0,Job loss / automation,4,4,0.289050497374996,1.1132547065030258
R0852,50-64,Woman,No college,Midwest,Over $80k,Somewhat oppose,0,Retirement security,5,4,0.3100255188723875,3.1629327645290637
R0853,18-34,Woman,Some college,South,$40k–$80k,Neither,0,Housing costs,3,4,0.5124973964842103,0.636678733807699
R0854,18-34,Man,Bachelor+,West,$40k–$80k,Somewhat oppose,0,Job loss / automation,3,2,0.389360766050778,0.31572106838939346
R0855,18-34,Man,Bachelor+,Midwest,Under $40k,Neither,1,Wages not keeping up,2,2,0.401312339887548,0.37015253338017146
R0856,18-34,Woman,No college,Midwest,Over $80k,Neither,1,Housing costs,4,2,0.389360766050778,1.257464891632872
R0857,18-34,Man,Bachelor+,South,Over $80k,Somewhat oppose,0,Housing costs,5,2,0.2404890830508889,0.3395362158296236
R0858,18-34,Woman,Bachelor+,South,Over $80k,Somewhat oppose,1,Housing costs,4,1,0.299432857526027,0.35179754999887203
R0859,18-34,Man,No college,South,$40k–$80k,Somewhat oppose,1,Job loss / automation,3,4,0.401312339887548,1.1132547065030258
R0860,18-34,Woman,Bachelor+,Midwest,$40k–$80k,Neither,0,Job loss / automation,4,3,0.4501660026875221,0.3835194842200946
